Year,Month,DayofMonth,DayOfWeek,Reporting_Airline,Tail_Number,Flight_Number,Origin,Dest,CRSDepTime,DepDelay,DepDel15,cancelled,awnd,prcp,snow,tmin,tmax
2019,1,5,6,OO,N910SW,5277,ORD,CHA,1430,35,1,0,37,0,0,111,0
2019,1,5,6,OO,N119SY,5279,SFO,AUS,2335,38,1,0,72,48,0,144,94
2019,1,5,6,OO,N910SW,5284,ORD,CHA,1930,177,1,0,37,0,0,111,0
2019,1,5,6,OO,N150SY,5286,DEN,PDX,753,-2,0,0,34,0,0,156,6
2019,1,5,6,OO,N209SY,5289,SFO,XNA,1748,,,1,72,48,0,144,94
2019,1,5,6,OO,N207SY,5293,DEN,SLC,1750,0,0,0,34,0,0,156,6
2019,1,5,6,OO,N926SW,5294,DEN,BIS,1735,27,1,0,34,0,0,156,6
2019,1,5,6,OO,N987SW,5295,ORD,CID,1248,-10,0,0,37,0,0,111,0
2019,1,5,6,OO,N928SW,5299,SFO,FAT,745,,,1,72,48,0,144,94
2019,1,5,6,OO,N864AS,5300,DEN,BZN,810,-6,0,0,34,0,0,156,6
2019,1,5,6,OO,N205SY,5301,ORD,BUF,745,-5,0,0,37,0,0,111,0
2019,1,5,6,OO,N128SY,5302,DEN,SLC,2005,0,0,0,34,0,0,156,6
2019,1,5,6,OO,N905SW,5303,SFO,BUR,1605,,,1,72,48,0,144,94
2019,1,5,6,OO,N924SW,5306,DEN,BOI,816,-4,0,0,34,0,0,156,6
2019,1,5,6,OO,N943SW,5307,DEN,TUS,1904,-2,0,0,34,0,0,156,6
2019,1,5,6,OO,N148SY,5315,DEN,OKC,1955,6,0,0,34,0,0,156,6
2019,1,5,6,OO,N141SY,5318,ORD,CVG,1753,-3,0,0,37,0,0,111,0
2019,1,5,6,OO,N128SY,5322,DEN,CMH,1000,-1,0,0,34,0,0,156,6
2019,1,5,6,OO,N962SW,5323,ORD,ICT,1535,-4,0,0,37,0,0,111,0
2019,1,5,6,OO,N961SW,5325,SFO,SBA,1135,,,1,72,48,0,144,94
2019,1,5,6,OO,N203SY,5327,SFO,BOI,1820,935,1,0,72,48,0,144,94
2019,1,5,6,OO,N118SY,5328,DFW,DEN,1659,-11,0,0,23,0,0,211,11
2019,1,5,6,OO,N135SY,5329,SFO,SLC,2005,46,1,0,72,48,0,144,94
2019,1,5,6,OO,N103SY,5333,SFO,SLC,1148,85,1,0,72,48,0,144,94
2019,1,5,6,OO,N142SY,5334,SFO,SAT,1059,-1,0,0,72,48,0,144,94
2019,1,5,6,OO,N122SY,5336,ORD,ATL,1757,-2,0,0,37,0,0,111,0
2019,1,5,6,OO,N788SK,5338,SFO,PSP,2110,69,1,0,72,48,0,144,94
2019,1,5,6,OO,N915SW,5342,DEN,BUR,1140,-4,0,0,34,0,0,156,6
2019,1,5,6,OO,N792SK,5343,DEN,ASE,955,190,1,0,34,0,0,156,6
2019,1,5,6,OO,N910SW,5344,ORD,MDT,745,-6,0,0,37,0,0,111,0
2019,1,5,6,OO,N880AS,5345,ORD,SBN,1545,-5,0,0,37,0,0,111,0
2019,1,5,6,OO,N124SY,5346,ORD,SYR,1400,-4,0,0,37,0,0,111,0
2019,1,5,6,OO,N153SY,5353,SFO,LAX,959,,,1,72,48,0,144,94
2019,1,5,6,OO,N962SW,5357,ORD,ALB,610,-8,0,0,37,0,0,111,0
2019,1,5,6,OO,N139SY,5360,ORD,TUS,1007,-2,0,0,37,0,0,111,0
2019,1,5,6,OO,N652BR,5363,DEN,FAR,1514,-7,0,0,34,0,0,156,6
2019,1,5,6,OO,N116SY,5371,DEN,MTJ,1137,7,0,0,34,0,0,156,6
2019,1,5,6,OO,N701BR,5372,ORD,LEX,1519,3,0,0,37,0,0,111,0
2019,1,5,6,OO,N969SW,5375,DEN,FAT,751,-6,0,0,34,0,0,156,6
2019,1,5,6,OO,N946SW,5377,DEN,FSD,955,-6,0,0,34,0,0,156,6
2019,1,5,6,OO,N138SY,5378,DEN,FSD,1405,-6,0,0,34,0,0,156,6
2019,1,5,6,OO,N779SK,5383,SFO,PSP,1900,195,1,0,72,48,0,144,94
2019,1,5,6,OO,N927SW,5386,DEN,STL,1515,9,0,0,34,0,0,156,6
2019,1,5,6,OO,N782SK,5391,DEN,ASE,1125,65,1,0,34,0,0,156,6
2019,1,5,6,OO,N124SY,5393,ORD,OKC,1930,-2,0,0,37,0,0,111,0
2019,1,5,6,OO,N947SW,5398,ORD,BDL,1445,-12,0,0,37,0,0,111,0
2019,1,5,6,OO,N920SW,5410,DEN,SBP,1121,44,1,0,34,0,0,156,6
2019,1,5,6,OO,N939SW,5411,DEN,SLC,2215,-6,0,0,34,0,0,156,6
2019,1,5,6,OO,N780SK,5416,SFO,TUS,1800,101,1,0,72,48,0,144,94
2019,1,5,6,OO,N107SY,5417,DEN,RIC,1746,0,0,0,34,0,0,156,6
2019,1,5,6,OO,N913SW,5418,ORD,CVG,845,-1,0,0,37,0,0,111,0
2019,1,5,6,OO,N203SY,5425,SFO,ONT,1610,108,1,0,72,48,0,144,94
2019,1,5,6,OO,N784SK,5426,DEN,ASE,755,-2,0,0,34,0,0,156,6
2019,1,5,6,OO,N168SY,5431,SFO,JAC,1740,33,1,0,72,48,0,144,94
2019,1,5,6,OO,N161SY,5432,DEN,EGE,2030,-1,0,0,34,0,0,156,6
2019,1,5,6,OO,N157SY,5433,ORD,SLC,1937,-2,0,0,37,0,0,111,0
2019,1,5,6,OO,N133SY,5436,DEN,MKE,1750,-2,0,0,34,0,0,156,6
2019,1,5,6,OO,N113SY,5437,DEN,DFW,1745,-3,0,0,34,0,0,156,6
2019,1,5,6,OO,N880AS,5443,ORD,CHS,900,45,1,0,37,0,0,111,0
2019,1,5,6,OO,N593ML,5445,SFO,SMF,700,,,1,72,48,0,144,94
2019,1,5,6,OO,N134SY,5449,SFO,BOI,900,-4,0,0,72,48,0,144,94
2019,1,5,6,OO,N679SA,5452,SFO,FAT,1410,,,1,72,48,0,144,94
2019,1,5,6,OO,N956SW,5455,SFO,MFR,1040,,,1,72,48,0,144,94
2019,1,5,6,OO,N947SW,5459,ORD,DTW,2130,-4,0,0,37,0,0,111,0
2019,1,5,6,OO,N200SY,5465,SFO,SLC,1655,6,0,0,72,48,0,144,94
2019,1,5,6,OO,N937EV,5466,SFO,SMF,1300,,,1,72,48,0,144,94
2019,1,5,6,OO,N930SW,5468,DEN,BIL,751,-1,0,0,34,0,0,156,6
2019,1,5,6,OO,N134SY,5482,ORD,CLT,1800,-3,0,0,37,0,0,111,0
2019,1,5,6,OO,N213SY,5483,DFW,SFO,1945,129,1,0,23,0,0,211,11
2019,1,5,6,OO,N796SK,5500,DEN,ASE,1510,134,1,0,34,0,0,156,6
2019,1,5,6,OO,N915SW,5501,DEN,DRO,751,-4,0,0,34,0,0,156,6
2019,1,5,6,OO,N121SY,5502,ORD,DCA,900,-6,0,0,37,0,0,111,0
2019,1,5,6,OO,N913SW,5506,ORD,OKC,1250,-2,0,0,37,0,0,111,0
2019,1,5,6,OO,N144SY,5507,ORD,MSP,1755,-3,0,0,37,0,0,111,0
2019,1,5,6,OO,N144SY,5510,ORD,PSP,751,-2,0,0,37,0,0,111,0
2019,1,5,6,OO,N163SY,5518,ORD,BNA,1830,-4,0,0,37,0,0,111,0
2019,1,5,6,OO,N907EV,5523,SFO,ACV,2235,119,1,0,72,48,0,144,94
2019,1,5,6,OO,N918SW,5525,DEN,TUS,1737,22,1,0,34,0,0,156,6
2019,1,5,6,OO,N107SY,5526,DEN,SMF,755,9,0,0,34,0,0,156,6
2019,1,5,6,OO,N118SY,5529,DEN,SBP,1900,-3,0,0,34,0,0,156,6
2019,1,5,6,OO,N118SY,5532,SFO,DFW,1040,-8,0,0,72,48,0,144,94
2019,1,5,6,OO,N151SY,5539,SFO,SLC,725,-7,0,0,72,48,0,144,94
2019,1,5,6,OO,N958SW,5541,SFO,RDM,1040,291,1,0,72,48,0,144,94
2019,1,5,6,OO,N982SW,5549,SFO,ACV,830,,,1,72,48,0,144,94
2019,1,5,6,OO,N920SW,5555,SFO,ACV,1610,,,1,72,48,0,144,94
2019,1,5,6,OO,N466SW,5560,DEN,PSP,1535,-4,0,0,34,0,0,156,6
2019,1,5,6,OO,N926SW,5561,SFO,MFR,829,,,1,72,48,0,144,94
2019,1,5,6,OO,N973SW,5564,SFO,ONT,729,,,1,72,48,0,144,94
2019,1,5,6,OO,N976SW,5565,DEN,FAT,1905,-6,0,0,34,0,0,156,6
2019,1,5,6,OO,N796SK,5570,ORD,CVG,2130,74,1,0,37,0,0,111,0
2019,1,5,6,OO,N213SY,5573,SFO,DFW,1325,115,1,0,72,48,0,144,94
2019,1,5,6,OO,N202SY,5574,SFO,PSP,1620,95,1,0,72,48,0,144,94
2019,1,5,6,OO,N466SW,5577,DEN,DRO,2220,-15,0,0,34,0,0,156,6
2019,1,5,6,OO,N971SW,5578,DEN,TUL,1010,-12,0,0,34,0,0,156,6
2019,1,5,6,OO,N960SW,5579,SFO,SBA,830,,,1,72,48,0,144,94
2019,1,5,6,OO,N679SA,5582,DEN,COS,1955,11,0,0,34,0,0,156,6
2019,1,5,6,OO,N161SY,5585,SFO,OKC,1055,-2,0,0,72,48,0,144,94
2019,1,5,6,OO,N130SY,5590,DEN,DFW,2010,1,0,0,34,0,0,156,6
2019,1,5,6,OO,N743SK,5597,DEN,ASE,1910,-4,0,0,34,0,0,156,6
2019,1,5,6,OO,N136SY,5599,SFO,SUN,830,,,1,72,48,0,144,94
2019,1,5,6,OO,N166SY,5600,SFO,MFR,2250,94,1,0,72,48,0,144,94
2019,1,5,6,OO,N108SY,5602,ORD,BNA,2020,-5,0,0,37,0,0,111,0
2019,1,5,6,OO,N978SW,5607,DEN,BUR,1900,16,1,0,34,0,0,156,6
2019,1,5,6,OO,N211SY,5613,ORD,FCA,1523,-2,0,0,37,0,0,111,0
2019,1,5,6,OO,N918SW,5618,DEN,ISN,951,-1,0,0,34,0,0,156,6
2019,1,5,6,OO,N943SW,5619,ORD,BTV,605,-9,0,0,37,0,0,111,0
2019,1,5,6,OO,N906EV,5625,DEN,SLC,1910,19,1,0,34,0,0,156,6
2019,1,5,6,OO,N909SW,5626,ORD,DSM,815,-6,0,0,37,0,0,111,0
2019,1,5,6,OO,N937EV,5629,SFO,RDD,915,-4,0,0,72,48,0,144,94
2019,1,5,6,OO,N932EV,5630,DEN,MSO,750,6,0,0,34,0,0,156,6
2019,1,5,6,OO,N954SW,5645,DEN,FAT,1205,-4,0,0,34,0,0,156,6
2019,1,5,6,OO,N905SW,5647,SFO,SBA,2000,230,1,0,72,48,0,144,94
2019,1,5,6,OO,N203SY,5648,SFO,ABQ,2032,75,1,0,72,48,0,144,94
2019,1,5,6,OO,N920SW,5649,SFO,GEG,2045,-4,0,0,72,48,0,144,94
2019,1,5,6,OO,N103SY,5656,SFO,SBP,640,-9,0,0,72,48,0,144,94
2019,1,5,6,OO,N904EV,5664,SFO,BOI,1615,,,1,72,48,0,144,94
2019,1,5,6,OO,N934SW,5670,ORD,RIC,645,-10,0,0,37,0,0,111,0
2019,1,5,6,OO,N138SY,5671,DEN,COS,1905,-1,0,0,34,0,0,156,6
2019,1,5,6,OO,N790SK,5674,SFO,ASE,1050,58,1,0,72,48,0,144,94
2019,1,5,6,OO,N464SW,5678,DEN,TUS,1535,-8,0,0,34,0,0,156,6
2019,1,5,6,OO,N143SY,5679,ORD,SYR,1800,-1,0,0,37,0,0,111,0
2019,1,5,6,OO,N156SY,5682,SFO,DFW,830,0,0,0,72,48,0,144,94
2019,1,5,6,OO,N905SW,5685,SFO,OTH,1130,6,0,0,72,48,0,144,94
2019,1,5,6,OO,N779SK,5687,SFO,SNA,1430,63,1,0,72,48,0,144,94
2019,1,5,6,OO,N946SW,5688,DEN,BOI,1525,3,0,0,34,0,0,156,6
2019,1,5,6,OO,N964SW,5689,SFO,PSC,1255,,,1,72,48,0,144,94
2019,1,5,6,OO,N121SY,5691,ORD,BOI,1930,-2,0,0,37,0,0,111,0
2019,1,5,6,OO,N136SY,5695,SFO,MCI,1910,104,1,0,72,48,0,144,94
2019,1,5,6,OO,N964SW,5696,SFO,FAT,1912,40,1,0,72,48,0,144,94
2019,1,5,6,OO,N909SW,5698,ORD,SBN,2000,-8,0,0,37,0,0,111,0
2019,1,5,6,OO,N464SW,5700,SFO,RDM,2245,905,1,0,72,48,0,144,94
2019,1,5,6,OO,N929EV,5701,SFO,SBP,1537,286,1,0,72,48,0,144,94
2019,1,5,6,OO,N150SY,5703,SFO,MFR,2015,185,1,0,72,48,0,144,94
2019,1,5,6,OO,N938SW,5705,DEN,MFR,1450,-3,0,0,34,0,0,156,6
2019,1,5,6,OO,N779SK,5706,SFO,ASE,1655,,,1,72,48,0,144,94
2019,1,5,6,OO,N156SY,5707,SFO,MSP,2245,14,0,0,72,48,0,144,94
2019,1,5,6,OO,N904EV,5709,SFO,STS,2100,74,1,0,72,48,0,144,94
2019,1,5,6,OO,N937EV,5710,SFO,BZN,752,,,1,72,48,0,144,94
2019,1,5,6,OO,N923SW,5713,DEN,SBA,1135,-1,0,0,34,0,0,156,6
2019,1,5,6,OO,N471CA,5719,DEN,EUG,1116,47,1,0,34,0,0,156,6
2019,1,5,6,OO,N780SK,5726,DEN,ASE,1235,1,0,0,34,0,0,156,6
2019,1,5,6,OO,N125SY,5728,SFO,SNA,1810,50,1,0,72,48,0,144,94
2019,1,5,6,OO,N982SW,5730,SFO,RDD,1244,-3,0,0,72,48,0,144,94
2019,1,5,6,OO,N120SY,5731,SFO,RNO,1505,305,1,0,72,48,0,144,94
2019,1,5,6,OO,N955SW,5733,ORD,MEM,1330,16,1,0,37,0,0,111,0
2019,1,5,6,OO,N114SY,5734,DEN,OKC,1734,0,0,0,34,0,0,156,6
2019,1,5,6,OO,N109SY,5736,DFW,LAX,620,-3,0,0,23,0,0,211,11
2019,1,5,6,OO,N156SY,5739,DFW,LAX,1455,0,0,0,23,0,0,211,11
2019,1,5,6,OO,N150SY,5740,SFO,SEA,1316,166,1,0,72,48,0,144,94
2019,1,5,6,OO,N132SY,5746,SFO,SMF,1920,201,1,0,72,48,0,144,94
2019,1,5,6,OO,N652BR,5749,DEN,COS,2210,-4,0,0,34,0,0,156,6
2019,1,5,6,OO,N131SY,5751,DEN,SAT,1822,5,0,0,34,0,0,156,6
2019,1,5,6,OO,N915SW,5753,SFO,RDD,1605,,,1,72,48,0,144,94
2019,1,5,6,OO,N788SK,5759,DEN,MMH,1115,-5,0,0,34,0,0,156,6
2019,1,5,6,OO,N790SK,5761,ORD,ASE,1950,19,1,0,37,0,0,111,0
2019,1,5,6,OO,N937EV,5769,SFO,RDD,2050,38,1,0,72,48,0,144,94
2019,1,5,6,OO,N202SY,5771,SFO,BOI,2052,67,1,0,72,48,0,144,94
2019,1,5,6,OO,N906EV,5772,DEN,BFL,1115,-5,0,0,34,0,0,156,6
2019,1,5,6,OO,N780SK,5775,ORD,ASE,756,-5,0,0,37,0,0,111,0
2019,1,5,6,OO,N934SW,5778,ORD,GRB,1733,-3,0,0,37,0,0,111,0
2019,1,5,6,OO,N975SW,5779,DEN,SHV,1240,-7,0,0,34,0,0,156,6
2019,1,5,6,OO,N982SW,5782,SFO,RDM,1605,14,0,0,72,48,0,144,94
2019,1,5,6,OO,N208SY,5788,SFO,STL,1710,84,1,0,72,48,0,144,94
2019,1,5,6,OO,N987SW,5790,ORD,PIT,800,-3,0,0,37,0,0,111,0
2019,1,5,6,OO,N973SW,5800,SFO,RDM,1756,73,1,0,72,48,0,144,94
2019,1,5,6,OO,N143SY,5802,SFO,TUS,845,-5,0,0,72,48,0,144,94
2019,1,5,6,OO,N464SW,5803,SFO,SBP,2256,,,1,72,48,0,144,94
2019,1,5,6,OO,N124SY,5807,ORD,DCA,800,24,1,0,37,0,0,111,0
2019,1,5,6,OO,N980SW,5813,ORD,LIT,1010,-3,0,0,37,0,0,111,0
2019,1,5,6,OO,N203SY,5814,ORD,BOI,1005,1,0,0,37,0,0,111,0
2019,1,5,6,OO,N107SY,5817,DEN,COS,1442,-5,0,0,34,0,0,156,6
2019,1,5,6,OO,N163SY,5819,ORD,DCA,1000,-6,0,0,37,0,0,111,0
2019,1,5,6,OO,N119SY,5827,SFO,ABQ,1610,4,0,0,72,48,0,144,94
2019,1,5,6,OO,N464SW,5831,DEN,MAF,955,30,1,0,34,0,0,156,6
2019,1,5,6,OO,N116SY,5832,DEN,AUS,1436,48,1,0,34,0,0,156,6
2019,1,5,6,OO,N472CA,5838,SFO,FAT,2235,3,0,0,72,48,0,144,94
2019,1,5,6,OO,N131SY,5839,DEN,EGE,1510,-5,0,0,34,0,0,156,6
2019,1,5,6,OO,N786SK,5843,ORD,ASE,1038,-10,0,0,37,0,0,111,0
2019,1,5,6,OO,N973SW,5850,SFO,MRY,2230,145,1,0,72,48,0,144,94
2019,1,5,6,OO,N140SY,5854,ORD,DTW,1805,-2,0,0,37,0,0,111,0
2019,1,5,6,OO,N920SW,5857,DEN,MTJ,751,-8,0,0,34,0,0,156,6
2019,1,5,6,OO,N864AS,5858,DEN,PSC,1525,-6,0,0,34,0,0,156,6
2019,1,5,6,OO,N916SW,5861,DEN,COS,1808,27,1,0,34,0,0,156,6
2019,1,5,6,OO,N969SW,5862,DEN,FAT,1515,-12,0,0,34,0,0,156,6
2019,1,5,6,OO,N969SW,5865,SFO,SBP,1910,25,1,0,72,48,0,144,94
2019,1,5,6,OO,N939SW,5868,DEN,RNO,1545,-3,0,0,34,0,0,156,6
2019,1,5,6,OO,N743SK,5869,ORD,ASE,1255,79,1,0,37,0,0,111,0
2019,1,5,6,OO,N787SK,5874,DEN,ASE,1745,-3,0,0,34,0,0,156,6
2019,1,5,6,OO,N785SK,5875,ORD,ASE,1535,78,1,0,37,0,0,111,0
2019,1,5,6,OO,N785SK,5878,SFO,SBA,2240,154,1,0,72,48,0,144,94
2019,1,5,6,OO,N964SW,5879,SFO,RDM,805,,,1,72,48,0,144,94
2019,1,5,6,OO,N961SW,5887,DEN,PSP,1905,-4,0,0,34,0,0,156,6
2019,1,5,6,OO,N121SY,5888,ORD,PIT,1430,-9,0,0,37,0,0,111,0
2019,1,5,6,OO,N160SY,5893,ORD,DCA,1705,-10,0,0,37,0,0,111,0
2019,1,5,6,OO,N116SY,5900,DFW,DEN,910,-7,0,0,23,0,0,211,11
2019,1,5,6,OO,N926SW,5902,SFO,EUG,1040,56,1,0,72,48,0,144,94
2019,1,5,6,OO,N209SY,5903,SFO,JAC,1046,22,1,0,72,48,0,144,94
2019,1,5,6,OO,N790SK,5905,SFO,MMH,912,,,1,72,48,0,144,94
2019,1,5,6,OO,N131SY,5907,DEN,EGE,1121,0,0,0,34,0,0,156,6
2019,1,5,6,OO,N915SW,5912,SFO,ACV,1930,215,1,0,72,48,0,144,94
2019,1,5,6,OO,N132SY,5914,SFO,MSN,835,-4,0,0,72,48,0,144,94
2019,1,5,6,OO,N149SY,5917,DEN,BNA,1750,3,0,0,34,0,0,156,6
2019,1,5,6,OO,N593ML,5920,SFO,BUR,720,-5,0,0,72,48,0,144,94
2019,1,5,6,OO,N952SW,5927,DEN,OKC,1512,-6,0,0,34,0,0,156,6
2019,1,5,6,OO,N166SY,5932,SFO,MSP,1105,-4,0,0,72,48,0,144,94
2019,1,5,6,OO,N135SY,5933,SFO,PSP,645,-10,0,0,72,48,0,144,94
2019,1,5,6,OO,N110SY,5934,DEN,BZN,1516,-6,0,0,34,0,0,156,6
2019,1,5,6,OO,N133SY,5940,ORD,ATL,915,-3,0,0,37,0,0,111,0
2019,1,5,6,OO,N693BR,5943,ORD,COS,1005,-8,0,0,37,0,0,111,0
2019,1,5,6,OO,N157SY,5948,DEN,BNA,1235,-4,0,0,34,0,0,156,6
2019,1,5,6,OO,N970SW,5956,DEN,MRY,1115,9,0,0,34,0,0,156,6
2019,1,5,6,OO,N206SY,5957,SFO,STL,1102,-7,0,0,72,48,0,144,94
2019,1,5,6,OO,N151SY,5959,SFO,HDN,1304,281,1,0,72,48,0,144,94
2019,1,5,6,OO,N164SY,5960,SFO,TUS,1900,216,1,0,72,48,0,144,94
2019,1,5,6,OO,N786SK,5963,DEN,ASE,1400,62,1,0,34,0,0,156,6
2019,1,5,6,OO,N983SW,5970,DEN,COD,1900,-6,0,0,34,0,0,156,6
2019,1,5,6,OO,N207SY,5974,DEN,ONT,1125,2,0,0,34,0,0,156,6
2019,1,5,6,OO,N955SW,5978,DEN,BFL,1905,-5,0,0,34,0,0,156,6
2019,1,5,6,OO,N149SY,5983,DEN,BNA,1005,-4,0,0,34,0,0,156,6
2019,1,5,6,OO,N119SY,5986,SFO,EGE,1040,,,1,72,48,0,144,94
2019,1,5,6,OO,N135SY,5988,SFO,SLC,1420,,,1,72,48,0,144,94
2019,1,5,6,OO,N795SK,5990,SFO,ASE,855,-9,0,0,72,48,0,144,94
2019,1,5,6,OO,N471CA,5993,SFO,MFR,1606,313,1,0,72,48,0,144,94
2019,1,5,6,OO,N134SY,5994,DFW,SFO,600,-3,0,0,23,0,0,211,11
2019,1,5,6,OO,N139SY,5996,SFO,PHX,1705,43,1,0,72,48,0,144,94
2019,1,5,6,OO,N937SW,5998,DEN,MRY,1910,1,0,0,34,0,0,156,6
2019,1,6,7,OO,N740EV,2952,DFW,BTR,1430,26,1,0,62,0,0,200,67
2019,1,6,7,OO,N754SK,2953,ORD,EWR,705,-8,0,0,52,0,0,44,-10
2019,1,6,7,OO,N752EV,2959,DFW,JLN,2035,1,0,0,62,0,0,200,67
2019,1,6,7,OO,N930EV,2964,DFW,LRD,2050,38,1,0,62,0,0,200,67
2019,1,6,7,OO,N761ND,2966,ORD,HDN,1115,0,0,0,52,0,0,44,-10
2019,1,6,7,OO,N699BR,2970,ORD,GRB,1319,-1,0,0,52,0,0,44,-10
2019,1,6,7,OO,N727SK,2972,ORD,BNA,2036,1,0,0,52,0,0,44,-10
2019,1,6,7,OO,N752SK,2973,ORD,ORF,705,-3,0,0,52,0,0,44,-10
2019,1,6,7,OO,N699BR,2984,ORD,DTW,1817,-3,0,0,52,0,0,44,-10
2019,1,6,7,OO,N703SK,2986,ORD,MDT,1150,14,0,0,52,0,0,44,-10
2019,1,6,7,OO,N710SK,2991,ORD,SDF,1850,84,1,0,52,0,0,44,-10
2019,1,6,7,OO,N744SK,2992,ORD,ASE,950,5,0,0,52,0,0,44,-10
2019,1,6,7,OO,N701SK,2993,ORD,BNA,2200,-1,0,0,52,0,0,44,-10
2019,1,6,7,OO,N719SK,2995,DFW,ASE,1045,,,1,62,0,0,200,67
2019,1,6,7,OO,N761ND,2998,ORD,DTW,715,-2,0,0,52,0,0,44,-10
2019,1,6,7,OO,N758SK,3001,DFW,BRO,1540,15,1,0,62,0,0,200,67
2019,1,6,7,OO,N707SK,3004,ORD,FSD,1005,128,1,0,52,0,0,44,-10
2019,1,6,7,OO,N776SK,3008,ORD,SDF,840,-1,0,0,52,0,0,44,-10
2019,1,6,7,OO,N756SK,3019,ORD,HPN,1243,31,1,0,52,0,0,44,-10
2019,1,6,7,OO,N754SK,3020,ORD,MDT,1907,5,0,0,52,0,0,44,-10
2019,1,6,7,OO,N744EV,3025,DFW,HOU,1635,161,1,0,62,0,0,200,67
2019,1,6,7,OO,N709SK,3026,DFW,MHK,1030,-7,0,0,62,0,0,200,67
2019,1,6,7,OO,N709SK,3042,DFW,ASE,1440,49,1,0,62,0,0,200,67
2019,1,6,7,OO,N750SK,3044,ORD,COS,950,-2,0,0,52,0,0,44,-10
2019,1,6,7,OO,N707SK,3045,ORD,HPN,1848,43,1,0,52,0,0,44,-10
2019,1,6,7,OO,N754SK,3048,ORD,OKC,1320,0,0,0,52,0,0,44,-10
2019,1,6,7,OO,N713SK,3051,DFW,ASE,1855,40,1,0,62,0,0,200,67
2019,1,6,7,OO,N703SK,3053,ORD,GRB,2033,5,0,0,52,0,0,44,-10
2019,1,6,7,OO,N750SK,3061,ORD,TVC,1330,159,1,0,52,0,0,44,-10
2019,1,6,7,OO,N755EV,3075,DFW,LRD,1030,4,0,0,62,0,0,200,67
2019,1,6,7,OO,N752SK,3076,ORD,DTW,1325,222,1,0,52,0,0,44,-10
2019,1,6,7,OO,N738SK,3079,ORD,SLC,1340,37,1,0,52,0,0,44,-10
2019,1,6,7,OO,N708SK,3083,ORD,TVC,2210,39,1,0,52,0,0,44,-10
2019,1,6,7,OO,N752SK,3084,ORD,DTW,845,271,1,0,52,0,0,44,-10
2019,1,6,7,OO,N758EV,3087,DFW,TYS,1428,136,1,0,62,0,0,200,67
2019,1,6,7,OO,N761ND,3088,ORD,FNT,2210,-8,0,0,52,0,0,44,-10
2019,1,6,7,OO,N701SK,3093,ORD,IND,815,-4,0,0,52,0,0,44,-10
2019,1,6,7,OO,N756SK,3099,ORD,SLC,1728,92,1,0,52,0,0,44,-10
2019,1,6,7,OO,N724SK,3101,ORD,DTW,1530,41,1,0,52,0,0,44,-10
2019,1,6,7,OO,N708SK,3105,ORD,ASE,1315,-2,0,0,52,0,0,44,-10
2019,1,6,7,OO,N744EV,3106,DFW,SRQ,1155,-8,0,0,62,0,0,200,67
2019,1,6,7,OO,N930EV,3110,DFW,CYS,940,362,1,0,62,0,0,200,67
2019,1,6,7,OO,N863AS,3111,ORD,CHO,1150,-1,0,0,52,0,0,44,-10
2019,1,6,7,OO,N863AS,3113,ORD,MKE,835,-6,0,0,52,0,0,44,-10
2019,1,6,7,OO,N879AS,3114,ORD,ICT,724,-12,0,0,52,0,0,44,-10
2019,1,6,7,OO,N594SW,3115,ORD,ICT,1215,-5,0,0,52,0,0,44,-10
2019,1,6,7,OO,N866AS,3119,ORD,MKE,1506,-5,0,0,52,0,0,44,-10
2019,1,6,7,OO,N594SW,3121,ORD,MKE,1845,-4,0,0,52,0,0,44,-10
2019,1,6,7,OO,N863AS,3122,ORD,CHO,1701,4,0,0,52,0,0,44,-10
2019,1,6,7,OO,N902EV,3124,ORD,ICT,2200,160,1,0,52,0,0,44,-10
2019,1,6,7,OO,N879AS,3127,ORD,MKE,2015,-6,0,0,52,0,0,44,-10
2019,1,6,7,OO,N902EV,3128,DFW,PIB,1529,195,1,0,62,0,0,200,67
2019,1,6,7,OO,N866AS,3129,ORD,MEI,1803,-5,0,0,52,0,0,44,-10
2019,1,6,7,OO,N707SK,3141,ORD,IND,1450,88,1,0,52,0,0,44,-10
2019,1,6,7,OO,N752SK,3145,ORD,OKC,1830,151,1,0,52,0,0,44,-10
2019,1,6,7,OO,N744EV,3146,DFW,CLL,2055,,,1,62,0,0,200,67
2019,1,6,7,OO,N752EV,3163,DFW,SAF,1455,45,1,0,62,0,0,200,67
2019,1,6,7,OO,N760EV,3164,DFW,SAF,2235,,,1,62,0,0,200,67
2019,1,6,7,OO,N713SK,3166,DFW,MLU,1043,14,0,0,62,0,0,200,67
2019,1,6,7,OO,N740EV,3168,DFW,ECP,1855,-5,0,0,62,0,0,200,67
2019,1,6,7,OO,N699BR,3178,ORD,SDF,2215,697,1,0,52,0,0,44,-10
2019,1,6,7,OO,N701SK,3181,ORD,DTW,1739,-5,0,0,52,0,0,44,-10
2019,1,6,7,OO,N759EV,3182,DFW,SBN,1825,145,1,0,62,0,0,200,67
2019,1,6,7,OO,N751EV,3185,DFW,BTR,1655,960,1,0,62,0,0,200,67
2019,1,6,7,OO,N740EV,3188,DFW,SAF,905,-5,0,0,62,0,0,200,67
2019,1,6,7,OO,N738SK,3190,ORD,IND,2216,28,1,0,52,0,0,44,-10
2019,1,6,7,OO,N727SK,3191,ORD,FNT,1640,-2,0,0,52,0,0,44,-10
2019,1,6,7,OO,N701SK,3192,ORD,OKC,1010,102,1,0,52,0,0,44,-10
